Students	5000
3907	15 1 47 11
3908	32 11 1 28
3909	30 41 37 2
3910	11 50 38 35
3911	8 39 30 13
3912	15 26 24 38
3913	49 40 37 11
3914	8 43 4 29
3915	8 42 17 44
3916	7 21 43 9
3917	41 26 1 11
3918	13 28 7 25
3919	14 23 2 4
3920	10 32 17 7
3921	10 2 21 40
3922	1 25 26 30
3923	10 2 48 44
3924	14 27 2 25
3925	41 35 16 17
3926	27 15 10 26
3927	6 39 45 9
3928	23 17 25 34
3929	47 6 36 44
3930	12 40 9 20
3931	11 18 24 44
3932	17 8 37 46
3933	30 8 35 25
3934	7 41 34 31
3935	34 9 40 24
3936	14 50 6 23
3937	9 28 37 31
3938	28 6 34 2
3939	32 20 37 4
3940	28 49 27 30
3941	3 2 6 19
3942	43 37 39 27
3943	49 15 24 34
3944	46 21 7 41
3945	43 19 2 13
3946	22 19 46 5
3947	50 3 26 14
3948	7 22 38 30
3949	31 19 38 45
3950	9 20 27 22
3951	31 22 24 3
3952	23 17 33 35
3953	17 16 35 6
3954	2 19 10 43
3955	5 8 34 25
3956	26 24 10 33
3957	2 49 34 16
3958	43 12 36 9
3959	45 43 33 25
3960	23 41 2 3
3961	10 48 22 41
3962	43 44 22 24
3963	21 32 45 48
3964	50 30 16 11
3965	47 17 48 25
3966	46 21 39 16
3967	19 12 13 7
3968	24 43 40 42
3969	21 50 7 29
3970	23 33 21 7
3971	25 19 38 22
3972	10 42 50 15
3973	47 35 27 48
3974	19 11 48 5
3975	21 44 50 29
3976	33 5 49 7
3977	36 9 12 11
3978	36 15 1 13
3979	36 12 11 6
3980	41 34 20 15
3981	44 50 46 4
3982	31 44 6 29
3983	47 15 43 17
3984	18 30 9 37
3985	39 38 46 42
3986	15 29 26 17
3987	47 43 5 44
3988	45 9 39 42
3989	13 1 22 6
3990	44 17 50 34
3991	8 9 41 20
3992	43 33 5 9
3993	20 35 50 6
3994	21 46 14 9
3995	36 25 39 29
3996	4 46 20 16
3997	32 11 50 20
3998	42 4 17 11
3999	50 21 23 16
4000	31 42 13 15
4001	30 19 23 47
4002	42 3 12 5
4003	26 10 1 46
4004	4 49 24 32
4005	50 19 8 47
4006	35 2 4 34
4007	37 42 21 35
4008	9 6 46 31
4009	8 4 20 10
4010	23 21 43 41
4011	47 22 28 31
4012	40 9 8 38
4013	37 9 6 7
4014	3 50 30 43
4015	26 1 10 5
4016	28 43 35 41
4017	10 32 46 40
4018	20 15 28 48
4019	28 37 10 44
4020	1 31 12 10
4021	13 46 11 37
4022	10 25 50 26
4023	10 18 20 44
4024	26 39 28 48
4025	48 2 13 1
4026	31 39 47 35
4027	39 31 22 10
4028	46 16 4 49
4029	35 47 28 3
4030	18 23 25 47
4031	3 32 13 24
4032	22 42 40 10
4033	16 5 3 39
4034	47 18 39 46
4035	10 48 40 4
4036	38 48 45 6
4037	47 9 12 13
4038	31 1 27 48
4039	37 41 13 22
4040	47 50 41 13
4041	10 29 1 30
4042	29 42 31 17
4043	28 6 12 43
4044	13 40 49 22
4045	42 28 43 7
4046	31 46 33 45
4047	4 44 34 27
4048	20 45 10 35
4049	28 20 21 48
4050	26 45 48 2
4051	43 28 34 13
4052	7 14 31 41
4053	49 3 10 34
4054	6 22 29 23
4055	42 45 12 50
4056	34 15 50 17
4057	3 34 13 29
4058	35 28 21 36
4059	33 8 16 46
4060	27 15 38 47
4061	28 26 14 30
4062	26 27 33 37
4063	49 28 1 35
4064	13 33 49 32
4065	40 31 33 24
4066	5 7 14 10
4067	50 17 6 49
4068	41 11 30 13
4069	7 3 36 11
4070	18 12 10 1
4071	8 19 18 43
4072	5 38 39 22
4073	27 41 45 35
4074	25 2 27 36
4075	48 30 32 45
4076	6 46 10 18
4077	47 37 17 9
4078	41 25 23 40
4079	20 23 10 43
4080	16 17 7 13
4081	24 31 21 40
4082	29 24 11 20
4083	39 24 45 9
4084	49 44 34 1
4085	1 25 17 50
4086	25 34 38 2
4087	17 23 5 6
4088	21 38 24 35
4089	36 29 39 32
4090	40 48 31 47
4091	9 28 22 3
4092	49 2 17 3
4093	48 29 46 33
4094	32 14 44 3
4095	38 35 47 28
4096	43 17 27 21
4097	29 19 34 15
4098	13 36 17 11
4099	45 11 17 36
4100	36 31 48 2
4101	23 11 22 9
4102	21 30 2 10
4103	7 31 16 44
4104	15 18 27 22
4105	5 15 16 25
4106	39 14 37 38
4107	10 1 27 22
4108	16 25 36 2
4109	45 42 44 48
4110	12 43 16 22
4111	37 39 25 47
4112	24 33 39 48
4113	50 30 24 20
4114	44 36 4 10
4115	43 12 47 19
4116	29 39 28 16
4117	14 33 46 11
4118	33 50 5 42
4119	26 22 40 49
4120	25 4 28 45
4121	23 37 5 47
4122	40 49 43 36
4123	28 26 42 6
4124	4 29 11 28
4125	25 33 2 23
4126	46 18 45 12
4127	47 14 11 45
4128	24 16 17 36
4129	42 19 50 14
4130	47 45 14 48
4131	41 47 34 14
4132	30 46 13 45
4133	19 15 45 26
4134	15 30 34 19
4135	17 43 7 47
4136	50 32 5 8
4137	36 18 5 35
4138	40 25 11 24
4139	43 11 6 26
4140	22 20 8 1
4141	35 21 50 1
4142	27 45 29 22
4143	21 38 13 27
4144	9 28 44 6
4145	12 46 44 16
4146	43 9 14 23
4147	13 9 4 21
4148	42 2 33 13
4149	27 14 7 45
4150	3 30 31 39
4151	6 29 14 37
4152	2 12 31 35
4153	43 36 38 32
4154	17 8 23 49
4155	37 15 7 41
4156	50 34 41 15
4157	42 41 44 5
4158	41 9 48 42
4159	15 18 23 35
4160	23 11 28 3
4161	38 33 42 11
4162	6 32 48 36
4163	2 16 26 17
4164	4 29 26 39
4165	33 18 27 4
4166	49 10 28 48
4167	48 44 5 12
4168	12 33 31 4
4169	13 34 47 39
4170	21 36 4 47
4171	5 39 45 12
4172	5 47 45 31
4173	10 43 26 6
4174	27 37 33 30
4175	4 29 23 32
4176	20 35 38 24
4177	39 33 14 21
4178	18 38 30 4
4179	32 25 1 30
4180	28 3 1 29
4181	34 50 13 9
4182	37 44 17 3
4183	27 21 13 5
4184	17 4 46 23
4185	31 15 4 50
4186	38 43 1 27
4187	24 2 14 5
4188	25 48 37 47
4189	5 20 50 30
4190	20 46 19 15
4191	5 43 8 45
4192	49 40 19 13
4193	13 43 7 46
4194	45 15 10 18
4195	34 13 31 49
4196	24 15 20 9
4197	18 12 1 11
4198	3 7 5 14
4199	40 26 14 25
4200	27 41 15 32
4201	10 15 40 14
4202	3 47 13 29
4203	33 20 37 16
4204	36 15 7 46
4205	5 30 23 8
4206	34 8 10 36
4207	27 46 5 10
4208	22 47 33 43
4209	2 43 11 7
4210	33 2 25 20
4211	3 10 42 27
4212	45 19 2 49
4213	37 19 49 12
4214	19 37 20 29
4215	22 41 26 25
4216	2 3 40 6
4217	33 30 19 31
4218	27 5 18 33
4219	37 46 34 2
4220	18 48 9 6
4221	40 43 8 5
4222	4 43 9 44
4223	43 46 34 3
4224	35 19 36 4
4225	41 24 4 32
4226	6 25 41 32
4227	41 37 4 9
4228	45 28 30 10
4229	34 30 42 15
4230	4 17 24 9
4231	4 5 3 13
4232	44 16 47 37
4233	13 7 42 49
4234	27 24 25 1
4235	24 41 36 20
4236	21 42 10 26
4237	2 33 26 20
4238	32 29 30 27
4239	26 1 45 11
4240	49 47 9 8
4241	21 38 14 42
4242	47 38 24 22
4243	34 4 41 23
4244	9 42 22 46
4245	11 41 46 22
4246	4 17 31 48
4247	21 19 25 17
4248	10 50 30 8
4249	16 39 30 41
4250	5 46 25 11
4251	15 28 23 26
4252	49 22 27 5
4253	44 35 33 10
4254	1 15 8 25
4255	14 45 22 11
4256	22 29 6 36
4257	6 22 40 25
4258	27 12 49 47
4259	50 46 40 44
4260	4 26 41 44
4261	20 3 21 15
4262	11 21 42 14
4263	38 17 39 1
4264	38 43 39 37
4265	40 29 13 45
4266	50 31 11 13
4267	41 44 14 11
4268	16 40 12 29
4269	27 17 7 16
4270	10 17 49 45
4271	28 37 7 10
4272	31 14 48 38
4273	45 39 40 29
4274	44 33 50 11
4275	10 18 33 46
4276	42 7 18 50
4277	24 49 9 23
4278	41 17 45 50
4279	18 49 14 45
4280	37 50 4 43
4281	46 2 33 22
4282	31 37 32 49
4283	37 36 17 30
4284	12 26 5 21
4285	7 22 13 5
4286	14 25 45 16
4287	2 11 29 9
4288	40 16 4 50
4289	46 40 15 20
4290	17 29 36 47
4291	33 36 21 37
4292	24 6 9 43
4293	15 33 7 21
4294	40 38 3 45
4295	2 49 3 26
4296	11 10 27 45
4297	27 19 18 35
4298	44 15 29 17
4299	33 47 1 9
4300	3 47 38 23
4301	32 31 1 13
4302	25 15 10 31
4303	25 4 5 28
4304	7 30 50 8
4305	49 44 4 17
4306	19 7 39 2
4307	49 36 33 43
4308	37 13 41 43
4309	7 24 4 28
4310	10 27 48 49
4311	46 31 43 41
4312	46 38 11 22
4313	11 32 49 3
4314	33 3 42 22
4315	43 33 32 39
4316	38 6 32 17
4317	47 21 8 19
4318	30 21 19 23
4319	27 11 15 24
4320	19 21 35 20
4321	50 10 34 23
4322	20 29 8 34
4323	6 47 39 35
4324	10 22 27 41
4325	9 10 31 11
4326	20 45 27 23
4327	10 49 45 47
4328	38 17 9 20
4329	35 47 50 22
4330	36 45 26 32
4331	31 19 20 22
4332	47 50 23 3
4333	17 38 50 2
4334	35 13 44 11
4335	22 48 9 39
4336	1 9 2 25
4337	35 17 26 46
4338	32 27 31 35
4339	12 49 15 45
4340	3 2 26 9
4341	31 41 9 37
4342	15 4 31 36
4343	35 26 12 21
4344	37 44 16 46
4345	23 48 17 8
4346	1 23 15 45
4347	27 5 25 38
4348	37 28 26 15
4349	18 3 21 15
4350	50 25 27 21
4351	33 41 35 42
4352	22 9 32 43
4353	34 24 33 23
4354	29 1 36 4
4355	6 22 8 34
4356	22 11 43 1
4357	3 44 18 38
4358	40 32 9 16
4359	47 20 4 35
4360	5 3 13 2
4361	45 22 26 37
4362	28 26 42 12
4363	32 15 24 35
4364	7 4 29 33
4365	1 18 43 24
4366	24 4 2 27
4367	25 5 7 13
4368	7 38 19 45
4369	22 50 32 23
4370	23 29 1 5
4371	26 50 43 46
4372	36 41 11 42
4373	5 39 46 25
4374	47 48 14 9
4375	49 6 41 19
4376	49 12 23 27
4377	6 20 39 31
4378	50 35 24 13
4379	4 3 26 37
4380	49 13 34 47
4381	30 24 49 3
4382	10 15 6 43
4383	26 5 23 46
4384	24 30 18 23
4385	19 38 49 44
4386	25 40 17 9
4387	48 46 32 17
4388	25 40 23 8
4389	3 30 44 43
4390	37 9 27 48
4391	19 35 15 27
4392	4 5 6 34
4393	20 19 13 33
4394	14 36 44 42
4395	31 6 10 20
4396	18 28 20 39
4397	13 31 18 29
4398	6 42 16 22
4399	6 34 21 7
4400	41 5 38 14
4401	39 25 4 7
4402	42 17 2 39
4403	45 47 15 27
4404	35 19 2 10
4405	33 30 39 16
4406	45 38 1 16
4407	36 7 9 44
4408	22 24 12 3
4409	37 21 9 49
4410	24 34 38 13
4411	18 39 22 9
4412	42 43 10 44
4413	4 17 29 39
4414	43 48 40 22
4415	50 12 15 30
4416	9 45 5 39
4417	50 10 19 26
4418	13 12 23 43
4419	4 19 15 31
4420	45 47 48 5
4421	30 38 28 2
4422	34 31 4 12
4423	43 11 35 23
4424	18 21 1 45
4425	40 6 46 27
4426	42 27 41 22
4427	3 5 38 25
4428	16 20 9 43
4429	49 43 17 42
4430	34 36 12 33
4431	20 36 29 40
4432	35 17 40 22
4433	24 29 20 23
4434	45 23 10 8
4435	32 9 21 49
4436	23 2 9 20
4437	6 48 27 12
4438	16 44 17 38
4439	43 19 46 36
4440	10 49 38 11
4441	15 3 39 1
4442	30 27 23 18
4443	3 33 37 38
4444	22 28 4 15
4445	22 4 26 35
4446	17 44 43 41
4447	36 43 42 40
4448	2 5 35 39
4449	13 18 45 15
4450	24 49 1 36
4451	20 44 7 17
4452	25 36 12 42
4453	39 33 50 3
4454	36 34 40 33
4455	19 24 42 13
4456	39 15 49 7
4457	19 13 30 48
4458	42 19 7 11
4459	45 44 29 31
4460	48 20 1 12
4461	27 20 29 24
4462	6 27 30 22
4463	19 12 26 47
4464	32 21 49 28
4465	47 19 37 48
4466	32 29 22 9
4467	44 50 41 28
4468	13 22 23 17
4469	29 50 4 15
4470	41 11 32 6
4471	30 28 42 20
4472	18 31 24 23
4473	24 43 49 20
4474	2 42 8 19
4475	7 10 43 49
4476	5 2 6 15
4477	9 42 20 8
4478	50 6 4 46
4479	31 33 10 36
4480	25 17 38 8
4481	1 14 47 37
4482	8 1 26 10
4483	11 22 21 30
4484	19 22 24 39
4485	20 34 43 31
4486	46 34 11 48
4487	5 8 29 50
4488	38 13 25 50
4489	40 1 2 22
4490	50 35 14 2
4491	25 42 13 21
4492	34 40 19 28
4493	9 30 20 43
4494	39 19 46 35
4495	34 6 14 46
4496	28 16 29 9
4497	48 32 37 24
4498	29 5 19 7
4499	33 12 19 1
4500	44 12 37 33
4501	28 16 35 49
4502	2 41 27 16
4503	13 19 10 23
4504	44 33 2 32
4505	7 12 32 41
4506	34 20 36 32
4507	38 35 39 16
4508	10 47 14 46
4509	14 31 29 28
4510	45 9 17 10
4511	18 4 33 37
4512	38 21 2 39
4513	2 24 27 18
4514	41 3 20 4
4515	1 10 6 36
4516	4 33 7 38
4517	21 34 20 35
4518	3 25 45 10
4519	27 41 9 3
4520	42 10 27 46
4521	2 35 12 34
4522	32 1 42 37
4523	45 4 35 13
4524	18 16 24 12
4525	36 14 28 13
4526	20 21 31 5
4527	36 48 22 25
4528	35 23 50 49
4529	5 13 48 34
4530	30 20 22 17
4531	42 46 1 22
4532	16 44 43 38
4533	7 21 10 41
4534	25 39 40 27
4535	33 1 46 7
4536	3 50 15 8
4537	50 41 39 30
4538	31 49 29 19
4539	24 42 6 2
4540	12 37 39 31
4541	24 32 10 48
4542	13 14 43 26
4543	50 8 7 29
4544	9 46 48 36
4545	9 26 28 22
4546	2 28 25 35
4547	9 8 28 14
4548	25 39 44 31
4549	47 42 44 28
4550	13 32 28 8
4551	50 9 11 8
4552	13 23 11 45
4553	14 45 30 13
4554	9 36 4 33
4555	44 30 39 50
4556	40 9 14 50
4557	14 18 9 36
4558	48 42 31 24
4559	4 24 18 41
4560	47 37 6 39
4561	38 36 21 47
4562	11 35 48 4
4563	17 38 26 3
4564	26 7 36 35
4565	22 6 28 23
4566	35 21 45 6
4567	6 2 43 10
4568	13 12 34 19
4569	9 26 28 25
4570	34 42 6 1
4571	31 34 24 29
4572	9 42 11 30
4573	36 23 1 32
4574	45 10 46 4
4575	42 3 1 50
4576	20 37 45 41
4577	11 32 39 25
4578	5 44 48 21
4579	37 14 8 49
4580	47 40 33 5
4581	14 5 7 48
4582	36 48 41 15
4583	5 17 32 15
4584	40 11 2 1
4585	32 9 13 14
4586	27 23 17 1
4587	23 4 24 13
4588	44 10 47 16
4589	20 1 31 26
4590	16 41 11 24
4591	48 3 15 19
4592	27 3 47 21
4593	34 4 43 7
4594	46 9 43 11
4595	48 17 46 37
4596	40 24 43 8
4597	1 49 32 14
4598	8 14 5 24
4599	3 20 33 26
4600	35 3 26 10
4601	9 49 20 18
4602	8 30 33 44
4603	30 21 19 3
4604	9 13 6 29
4605	23 38 28 47
4606	45 40 30 31
4607	35 29 21 5
4608	39 48 37 4
4609	34 44 18 12
4610	28 7 48 14
4611	13 46 42 25
4612	3 20 28 5
4613	19 24 3 35
4614	8 15 42 41
4615	35 4 48 5
4616	2 45 19 17
4617	5 35 31 11
4618	13 47 4 28
4619	16 8 13 23
4620	21 30 6 45
4621	22 12 20 24
4622	2 24 41 45
4623	48 11 36 31
4624	24 19 23 29
4625	49 11 31 42
4626	33 37 23 14
4627	45 41 10 47
4628	36 26 5 29
4629	20 47 41 23
4630	36 28 12 24
4631	16 29 21 22
4632	46 41 31 18
4633	25 20 23 40
4634	40 24 32 30
4635	23 38 25 18
4636	13 15 17 32
4637	19 44 22 12
4638	16 23 41 25
4639	38 22 47 43
4640	43 1 15 31
4641	12 39 9 24
4642	22 16 41 26
4643	41 37 1 30
4644	14 39 26 11
4645	49 41 24 37
4646	36 16 17 46
4647	43 40 4 46
4648	27 38 40 9
4649	13 25 35 37
4650	4 39 23 5
4651	44 12 18 20
4652	4 26 39 9
4653	13 35 41 44
4654	4 45 47 41
4655	48 7 20 16
4656	31 32 14 33
4657	49 37 32 47
4658	1 23 27 10
4659	47 25 8 20
4660	7 19 8 47
4661	34 3 8 44
4662	3 50 12 10
4663	30 47 26 11
4664	42 19 25 49
4665	45 17 8 6
4666	25 13 45 30
4667	40 7 41 26
4668	41 14 15 18
4669	13 4 2 39
4670	22 37 11 7
4671	25 16 38 24
4672	11 1 21 20
4673	40 28 33 26
4674	44 37 35 24
4675	34 28 22 15
4676	27 22 2 24
4677	38 30 5 45
4678	30 5 28 39
4679	14 17 2 5
4680	19 17 30 8
4681	18 6 7 11
4682	45 23 15 22
4683	36 25 14 49
4684	11 10 25 37
4685	20 4 40 48
4686	11 44 1 38
4687	8 50 36 38
4688	8 16 20 9
4689	15 4 8 49
4690	31 6 29 36
4691	37 8 40 9
4692	20 2 36 9
4693	49 9 4 45
4694	12 25 1 30
4695	30 6 44 1
4696	35 4 48 40
4697	29 23 49 9
4698	25 35 7 41
4699	35 46 5 6
4700	49 23 24 27
4701	49 43 44 19
4702	34 26 9 43
4703	44 33 36 45
4704	36 33 25 22
4705	47 4 1 16
4706	22 4 48 41
4707	50 10 39 31
4708	42 22 9 21
4709	42 28 31 45
4710	38 20 46 35
4711	6 47 20 30
4712	17 40 22 38
4713	24 5 17 28
4714	6 48 36 28
4715	35 29 7 45
4716	27 39 17 4
4717	15 47 10 36
4718	13 38 15 49
4719	45 35 1 16
4720	4 41 11 8
4721	23 21 6 26
4722	38 40 10 29
4723	46 21 38 16
4724	46 47 34 30
4725	6 16 11 26
4726	8 38 49 7
4727	20 25 26 6
4728	21 12 22 23
4729	31 48 10 35
4730	44 3 8 9
4731	31 40 18 46
4732	28 5 38 43
4733	17 32 11 31
4734	19 39 40 42
4735	5 21 43 10
4736	36 5 3 1
4737	12 29 32 5
4738	8 19 31 4
4739	18 45 22 6
4740	1 21 25 34
4741	22 19 37 45
4742	30 12 3 46
4743	23 37 32 3
4744	28 24 39 15
4745	11 13 15 6
4746	21 47 20 25
4747	34 47 40 32
4748	10 22 50 45
4749	14 16 45 27
4750	11 13 40 36
4751	36 27 22 12
4752	14 45 3 9
4753	11 49 32 39
4754	16 13 18 24
4755	2 41 45 35
4756	32 29 10 19
4757	14 41 17 1
4758	44 35 24 38
4759	47 12 38 40
4760	5 9 18 40
4761	3 16 35 6
4762	32 28 48 17
4763	28 8 30 16
4764	9 45 2 35
4765	31 23 33 7
4766	16 34 29 49
4767	30 21 37 14
4768	1 23 24 2
4769	28 27 40 30
4770	2 31 15 41
4771	43 9 45 19
4772	24 7 16 35
4773	7 18 32 11
4774	5 21 11 2
4775	18 42 46 3
4776	8 46 25 37
4777	3 18 26 15
4778	26 41 29 40
4779	24 34 25 18
4780	15 9 41 37
4781	35 11 13 2
4782	25 49 37 50
4783	30 11 41 19
4784	17 27 29 42
4785	5 35 6 36
4786	42 10 43 38
4787	33 20 8 30
4788	41 46 7 37
4789	41 49 6 42
4790	45 12 4 17
4791	37 24 4 43
4792	43 29 1 39
4793	43 46 29 32
4794	21 29 41 26
4795	31 32 8 23
4796	30 24 31 49
4797	19 10 29 47
4798	29 36 4 16
4799	4 49 16 37
4800	28 24 42 29
4801	34 24 50 15
4802	20 24 34 7
4803	43 28 21 34
4804	31 39 4 13
4805	8 11 33 47
4806	43 8 15 45
4807	2 1 50 49
4808	36 19 43 17
4809	7 22 27 12
4810	13 19 2 29
4811	46 21 26 34
4812	48 25 38 19
4813	49 5 46 22
4814	16 37 25 2
4815	7 42 46 29
4816	23 8 40 45
4817	11 8 46 9
4818	33 44 26 47
4819	7 38 3 29
4820	38 28 4 23
4821	28 21 34 4
4822	30 47 40 32
4823	5 22 15 44
4824	16 26 21 43
4825	36 47 39 12
4826	24 26 47 44
4827	10 22 6 36
4828	49 12 30 42
4829	18 10 50 33
4830	47 2 14 24
4831	3 4 40 21
4832	8 31 37 28
4833	33 23 36 32
4834	27 11 1 19
4835	50 36 11 34
4836	37 24 17 47
4837	46 44 20 24
4838	4 5 37 27
4839	5 30 10 24
4840	12 39 21 44
4841	26 7 3 1
4842	25 27 50 2
4843	36 27 7 42
4844	23 1 16 48
4845	10 45 44 8
4846	27 46 15 5
4847	7 25 28 43
4848	16 40 15 18
4849	21 50 5 18
4850	12 22 45 14
4851	3 36 6 45
4852	25 4 31 22
4853	40 18 22 50
4854	26 37 25 10
4855	28 41 11 44
4856	46 42 21 4
4857	3 6 4 42
4858	41 25 45 50
4859	13 45 40 46
4860	49 19 2 17
4861	21 8 20 19
4862	43 36 11 20
4863	15 11 49 39
4864	47 28 27 34
4865	24 49 36 21
4866	49 25 12 16
4867	2 39 21 26
4868	48 10 41 1
4869	36 35 41 48
4870	3 24 48 46
4871	38 18 6 4
4872	40 18 32 31
4873	40 30 1 32
4874	28 18 49 15
4875	49 36 11 34
4876	48 12 19 32
4877	30 9 25 14
4878	45 25 11 46
4879	5 24 18 20
4880	40 9 23 12
4881	44 17 11 25
4882	17 48 38 40
4883	15 25 31 4
4884	1 50 27 22
4885	14 44 28 16
4886	27 21 41 37
4887	49 3 46 14
4888	39 1 31 38
4889	42 8 41 40
4890	6 3 27 4
4891	50 31 3 25
4892	12 18 1 7
4893	7 33 2 38
4894	18 35 6 42
4895	23 3 19 29
4896	25 26 48 17
4897	42 27 2 18
4898	43 27 22 19
4899	33 2 37 46
4900	27 28 2 24
4901	19 11 43 26
4902	1 29 6 19
4903	49 13 4 29
4904	3 20 12 47
4905	36 38 50 32
4906	43 3 1 29
4907	22 39 6 45
4908	38 4 12 15
4909	24 30 4 21
4910	8 50 3 16
4911	21 26 37 49
4912	29 50 10 30
4913	2 46 50 16
4914	14 13 10 3
4915	6 8 32 26
4916	17 20 6 11
4917	34 28 6 22
4918	7 10 24 21
4919	24 8 3 46
4920	10 25 13 15
4921	26 40 36 35
4922	11 2 26 18
4923	25 40 48 13
4924	30 24 9 36
4925	3 23 45 25
4926	32 50 25 43
4927	49 3 23 8
4928	35 34 8 23
4929	1 12 18 9
4930	22 26 45 10
4931	44 34 41 8
4932	7 17 9 4
4933	42 38 34 17
4934	29 24 3 17
4935	50 3 45 29
4936	29 45 6 18
4937	28 12 42 44
4938	9 26 5 29
4939	3 13 6 47
4940	43 18 21 11
4941	39 6 23 24
4942	26 5 47 39
4943	20 42 40 31
4944	22 12 24 39
4945	23 32 36 47
4946	11 31 26 6
4947	10 44 38 5
4948	27 41 16 46
4949	12 46 31 22
4950	29 13 38 22
4951	10 46 32 14
4952	12 20 10 18
4953	45 2 14 34
4954	45 13 21 42
4955	29 24 17 7
4956	39 17 21 26
4957	29 48 38 22
4958	42 47 50 26
4959	41 49 35 32
4960	25 32 24 2
4961	7 24 43 15
4962	20 21 36 45
4963	49 38 36 46
4964	2 35 34 43
4965	8 32 35 37
4966	19 13 36 46
4967	4 25 20 10
4968	29 38 5 32
4969	19 15 18 49
4970	43 18 21 42
4971	27 41 4 20
4972	3 19 31 42
4973	30 12 27 43
4974	23 18 9 38
4975	14 47 29 50
4976	43 21 19 34
4977	12 9 22 19
4978	13 7 8 35
4979	8 35 48 7
4980	5 20 50 48
4981	36 42 26 4
4982	36 3 12 34
4983	21 5 36 6
4984	23 46 25 36
4985	13 49 26 42
4986	5 47 3 16
4987	14 39 8 20
4988	8 44 39 29
4989	23 42 30 50
4990	46 33 15 10
4991	16 50 8 44
4992	45 2 31 15
4993	30 12 34 21
4994	27 43 37 19
4995	26 6 1 4
4996	16 42 36 41
4997	30 44 39 11
4998	28 29 46 10
4999	6 13 12 20
5000	10 20 32 4
