Students	10000
6580	26 34 23 43
6581	22 26 7 45
6582	5 33 46 48
6583	49 36 28 11
6584	35 3 28 29
6585	48 19 8 46
6586	22 13 48 12
6587	24 12 9 39
6588	16 30 3 34
6589	13 41 33 9
6590	37 42 13 17
6591	30 32 49 9
6592	45 35 18 7
6593	50 11 23 26
6594	29 20 37 12
6595	4 37 15 16
6596	15 17 2 34
6597	48 27 14 16
6598	31 40 45 33
6599	32 47 16 6
6600	4 19 50 33
6601	24 3 17 7
6602	37 39 19 16
6603	26 3 39 21
6604	21 28 5 4
6605	17 33 10 23
6606	30 39 16 8
6607	45 24 6 16
6608	29 39 22 6
6609	39 34 23 36
6610	43 29 21 47
6611	7 4 8 34
6612	15 17 28 40
6613	4 9 48 34
6614	46 44 41 21
6615	12 4 30 43
6616	25 11 43 26
6617	4 48 22 32
6618	6 18 47 36
6619	29 33 49 50
6620	33 26 18 40
6621	44 42 36 50
6622	1 8 18 38
6623	50 28 39 24
6624	13 49 23 28
6625	31 2 30 39
6626	36 23 41 42
6627	8 39 7 33
6628	10 40 39 4
6629	32 47 15 4
6630	22 47 44 9
6631	2 19 28 16
6632	33 40 12 37
6633	34 17 20 22
6634	14 26 45 16
6635	47 22 50 17
6636	7 11 32 17
6637	5 7 28 3
6638	46 49 17 32
6639	37 49 14 15
6640	8 48 25 10
6641	23 15 10 21
6642	24 14 21 10
6643	11 40 24 44
6644	16 12 48 45
6645	45 11 42 29
6646	22 45 43 34
6647	39 6 21 27
6648	19 30 27 18
6649	33 18 28 22
6650	9 20 29 3
6651	41 45 18 25
6652	33 40 22 44
6653	14 39 32 4
6654	8 17 9 18
6655	6 36 32 35
6656	40 48 18 25
6657	6 11 46 47
6658	23 44 33 1
6659	4 44 23 34
6660	28 22 41 25
6661	14 40 45 22
6662	28 47 6 38
6663	50 45 12 11
6664	20 18 49 38
6665	45 48 23 7
6666	22 48 31 20
6667	37 49 1 31
6668	32 2 49 11
6669	1 19 26 6
6670	2 43 39 3
6671	11 38 30 32
6672	7 5 37 21
6673	24 35 50 16
6674	8 36 17 26
6675	6 3 16 22
6676	36 19 11 22
6677	41 39 40 6
6678	16 14 43 36
6679	7 31 2 8
6680	28 11 9 39
6681	45 6 35 4
6682	43 3 47 9
6683	47 37 15 7
6684	49 4 42 5
6685	41 33 47 45
6686	33 25 38 35
6687	12 43 34 40
6688	16 4 18 39
6689	23 46 10 44
6690	20 23 27 44
6691	46 33 47 14
6692	48 34 23 26
6693	4 5 23 16
6694	24 8 41 43
6695	29 30 7 15
6696	21 14 12 4
6697	27 42 30 9
6698	23 39 21 30
6699	12 20 31 18
6700	16 34 6 1
6701	48 35 4 41
6702	39 31 10 29
6703	45 32 4 44
6704	42 46 50 25
6705	3 48 50 19
6706	10 34 11 41
6707	46 11 15 31
6708	5 13 7 39
6709	35 5 11 26
6710	20 38 29 46
6711	11 41 35 42
6712	22 44 39 15
6713	15 20 4 21
6714	46 7 20 14
6715	5 3 23 36
6716	31 34 36 43
6717	36 24 47 28
6718	47 19 13 2
6719	2 36 6 23
6720	30 1 8 48
6721	5 23 26 43
6722	10 4 31 5
6723	41 43 39 45
6724	5 8 47 2
6725	45 11 43 5
6726	19 30 5 16
6727	27 34 2 21
6728	5 46 1 18
6729	35 2 32 50
6730	6 24 25 33
6731	38 20 2 11
6732	1 9 43 6
6733	16 47 40 2
6734	42 4 3 9
6735	38 18 32 43
6736	37 15 6 9
6737	19 34 38 36
6738	47 30 9 50
6739	19 43 34 4
6740	21 50 11 31
6741	50 46 29 10
6742	22 13 36 15
6743	39 12 5 23
6744	7 21 41 12
6745	41 31 33 9
6746	12 35 42 30
6747	37 35 32 16
6748	5 8 2 46
6749	47 32 6 17
6750	18 46 30 13
6751	46 21 14 10
6752	6 31 41 13
6753	16 27 17 50
6754	32 48 6 43
6755	42 35 23 22
6756	10 20 26 27
6757	10 29 31 11
6758	40 22 4 26
6759	25 47 14 36
6760	40 35 20 45
6761	23 3 42 27
6762	1 8 26 24
6763	45 42 11 4
6764	44 37 29 18
6765	2 33 7 32
6766	6 23 28 9
6767	49 17 29 25
6768	50 34 21 49
6769	5 4 33 12
6770	36 19 24 45
6771	1 11 20 26
6772	46 43 14 49
6773	50 31 16 29
6774	8 28 35 41
6775	33 46 45 6
6776	14 7 5 37
6777	34 32 7 4
6778	18 48 1 3
6779	30 10 49 32
6780	19 41 32 36
6781	8 47 6 1
6782	18 2 3 17
6783	6 30 3 2
6784	50 16 35 5
6785	41 2 25 17
6786	31 29 5 1
6787	19 28 4 41
6788	38 36 34 5
6789	47 39 26 1
6790	30 47 37 24
6791	6 30 20 3
6792	40 29 9 36
6793	25 7 6 42
6794	36 5 50 21
6795	34 40 4 27
6796	46 7 22 1
6797	29 49 31 34
6798	39 43 46 9
6799	38 7 49 29
6800	12 48 45 40
6801	23 16 2 1
6802	22 26 44 34
6803	13 31 37 28
6804	47 39 11 21
6805	28 5 3 22
6806	18 35 16 23
6807	13 41 26 32
6808	13 23 28 4
6809	39 24 47 35
6810	11 8 35 16
6811	7 17 47 44
6812	45 25 27 19
6813	11 13 46 31
6814	9 20 36 3
6815	42 30 20 2
6816	48 1 27 44
6817	23 27 38 13
6818	13 17 27 50
6819	49 35 9 28
6820	29 30 36 40
6821	41 48 30 28
6822	19 47 41 4
6823	6 29 8 5
6824	40 31 20 23
6825	7 8 1 21
6826	37 18 36 39
6827	31 23 14 16
6828	14 41 7 49
6829	15 42 22 24
6830	49 5 10 3
6831	33 2 50 25
6832	37 4 13 16
6833	32 6 50 43
6834	16 36 34 42
6835	16 12 49 37
6836	29 48 47 30
6837	13 28 41 44
6838	1 30 23 20
6839	24 43 7 38
6840	38 29 32 8
6841	28 12 1 3
6842	32 17 14 19
6843	38 29 21 8
6844	43 30 14 2
6845	14 19 36 31
6846	48 39 40 10
6847	6 28 17 12
6848	4 7 45 44
6849	48 40 9 13
6850	17 19 28 18
6851	46 33 13 44
6852	48 40 35 32
6853	29 33 15 10
6854	43 30 1 41
6855	39 34 16 26
6856	47 50 32 30
6857	22 38 19 34
6858	18 28 42 7
6859	11 4 46 47
6860	31 50 23 19
6861	50 35 24 41
6862	19 37 16 44
6863	25 32 13 43
6864	24 41 47 2
6865	7 13 3 19
6866	5 49 30 26
6867	41 33 44 23
6868	26 29 9 34
6869	2 14 16 3
6870	25 17 2 49
6871	7 34 37 22
6872	42 41 2 19
6873	40 10 31 34
6874	48 8 31 49
6875	49 26 3 7
6876	46 22 47 36
6877	37 41 44 2
6878	10 19 45 24
6879	11 32 41 40
6880	28 39 16 7
6881	37 45 21 30
6882	20 27 21 1
6883	35 44 25 15
6884	28 4 24 30
6885	44 47 32 39
6886	20 44 13 50
6887	3 7 47 23
6888	17 38 39 43
6889	13 20 3 38
6890	19 27 14 39
6891	38 20 40 36
6892	5 15 22 3
6893	40 45 18 35
6894	7 24 18 14
6895	34 28 38 18
6896	16 7 13 18
6897	39 2 30 48
6898	46 7 23 15
6899	42 50 5 4
6900	37 49 42 23
6901	43 48 2 42
6902	41 7 34 27
6903	22 44 13 39
6904	37 27 49 16
6905	49 40 42 2
6906	8 42 3 29
6907	28 18 49 40
6908	2 9 17 6
6909	35 39 26 42
6910	39 11 23 27
6911	22 5 43 8
6912	32 2 43 28
6913	30 4 25 46
6914	12 45 19 3
6915	10 22 36 29
6916	25 4 7 40
6917	36 27 10 2
6918	39 28 48 20
6919	29 14 13 32
6920	26 44 25 13
6921	22 39 9 42
6922	38 30 44 26
6923	25 14 43 15
6924	27 29 30 11
6925	12 16 6 8
6926	1 46 28 10
6927	1 19 43 21
6928	9 27 4 12
6929	42 31 15 8
6930	9 14 1 23
6931	50 18 13 47
6932	36 6 49 25
6933	27 37 12 22
6934	30 48 26 38
6935	7 34 22 43
6936	1 6 39 23
6937	2 29 27 30
6938	32 43 33 25
6939	7 24 1 30
6940	12 13 49 3
6941	29 20 32 21
6942	17 47 29 19
6943	18 47 27 48
6944	8 28 24 37
6945	41 19 17 8
6946	44 39 22 9
6947	39 50 11 22
6948	21 32 40 48
6949	43 15 34 20
6950	49 12 25 5
6951	6 19 11 14
6952	9 11 32 48
6953	4 14 38 28
6954	42 41 28 5
6955	43 30 47 1
6956	2 23 29 16
6957	43 39 28 30
6958	7 41 8 40
6959	21 19 2 23
6960	44 43 20 1
6961	30 34 28 44
6962	23 1 3 46
6963	26 48 24 2
6964	12 11 16 47
6965	39 31 49 40
6966	12 40 26 2
6967	9 37 19 43
6968	21 4 42 39
6969	10 34 32 45
6970	40 43 8 2
6971	4 5 38 45
6972	23 16 6 21
6973	26 11 24 35
6974	27 6 48 17
6975	44 15 34 2
6976	11 9 44 21
6977	37 33 41 28
6978	43 6 24 29
6979	1 11 13 9
6980	21 37 46 42
6981	36 15 35 26
6982	16 37 20 49
6983	8 27 24 26
6984	20 23 11 13
6985	12 46 15 6
6986	39 34 10 40
6987	8 17 21 29
6988	32 16 4 27
6989	16 22 40 46
6990	35 3 12 4
6991	50 2 28 8
6992	45 28 46 27
6993	3 37 20 32
6994	30 41 16 27
6995	32 15 3 14
6996	18 40 39 48
6997	35 18 39 16
6998	46 8 42 3
6999	49 40 16 26
7000	28 46 39 40
7001	6 10 3 20
7002	36 34 41 12
7003	36 9 44 38
7004	33 19 10 40
7005	25 18 28 29
7006	36 15 23 40
7007	26 21 31 7
7008	32 40 11 8
7009	50 35 44 30
7010	38 49 34 29
7011	39 16 49 19
7012	27 6 10 25
7013	2 49 13 43
7014	46 5 42 16
7015	16 30 4 19
7016	8 13 37 48
7017	2 15 32 17
7018	5 6 2 8
7019	38 46 24 17
7020	41 23 39 11
7021	24 39 43 27
7022	24 45 3 11
7023	31 19 20 10
7024	3 27 20 7
7025	27 28 47 33
7026	2 21 19 34
7027	2 36 41 4
7028	29 49 20 2
7029	9 17 43 24
7030	36 41 49 20
7031	47 28 38 24
7032	32 21 5 28
7033	7 46 44 15
7034	41 30 29 19
7035	48 9 34 29
7036	11 1 26 43
7037	7 10 40 29
7038	50 38 23 14
7039	30 32 16 15
7040	11 43 47 9
7041	15 2 33 19
7042	20 6 35 24
7043	33 6 9 27
7044	48 19 33 27
7045	50 9 13 16
7046	15 44 31 5
7047	38 20 21 42
7048	50 38 49 28
7049	1 39 12 4
7050	34 49 45 32
7051	2 8 25 48
7052	43 24 4 3
7053	15 9 27 39
7054	4 6 38 21
7055	50 46 33 22
7056	35 4 7 36
7057	12 16 6 37
7058	21 6 35 37
7059	11 12 44 28
7060	26 9 4 49
7061	30 26 41 13
7062	24 50 3 41
7063	48 35 12 18
7064	3 24 41 21
7065	5 10 29 39
7066	13 5 23 22
7067	17 49 8 3
7068	39 7 15 22
7069	40 1 30 23
7070	8 21 24 34
7071	11 21 49 1
7072	20 31 27 33
7073	11 3 40 36
7074	2 8 11 17
7075	16 45 21 42
7076	1 35 3 7
7077	48 39 28 16
7078	40 5 18 47
7079	3 28 1 35
7080	5 46 15 1
7081	5 23 2 33
7082	22 24 8 42
7083	41 9 43 40
7084	3 23 49 27
7085	3 45 2 1
7086	31 11 15 26
7087	34 3 2 43
7088	37 48 16 24
7089	50 3 34 6
7090	22 23 49 2
7091	28 14 2 25
7092	35 23 42 46
7093	8 49 40 41
7094	44 40 35 18
7095	3 20 2 45
7096	17 3 48 50
7097	47 25 33 43
7098	4 22 47 32
7099	30 40 43 24
7100	44 13 11 1
7101	23 24 5 40
7102	32 33 43 10
7103	12 19 39 43
7104	19 26 4 49
7105	18 5 45 25
7106	3 28 16 49
7107	12 25 17 4
7108	13 42 41 50
7109	12 36 8 49
7110	41 6 38 12
7111	5 33 28 35
7112	24 8 43 41
7113	9 13 33 25
7114	10 9 47 23
7115	46 2 28 18
7116	41 19 10 30
7117	35 13 36 6
7118	19 11 1 34
7119	17 35 19 25
7120	46 13 8 32
7121	44 32 26 43
7122	23 2 1 43
7123	17 48 1 20
7124	47 12 37 32
7125	45 43 6 35
7126	38 46 14 31
7127	35 48 3 23
7128	11 19 48 18
7129	19 4 5 47
7130	28 35 42 2
7131	10 31 47 14
7132	27 25 20 35
7133	16 13 50 2
7134	3 41 45 7
7135	31 36 44 14
7136	36 24 12 31
7137	15 14 32 22
7138	43 37 29 28
7139	29 19 24 7
7140	36 8 47 39
7141	39 22 42 13
7142	50 44 43 7
7143	22 16 17 9
7144	45 31 40 41
7145	17 46 16 26
7146	15 35 13 14
7147	25 3 10 33
7148	5 31 28 16
7149	3 24 20 39
7150	48 31 46 7
7151	23 22 20 44
7152	18 45 43 13
7153	22 7 27 44
7154	39 10 47 16
7155	48 25 16 7
7156	9 48 44 27
7157	14 43 13 16
7158	4 18 14 40
7159	3 12 1 28
7160	3 27 44 13
7161	33 31 24 47
7162	39 32 30 14
7163	37 7 21 36
7164	9 27 21 46
7165	28 45 24 23
7166	25 43 24 12
7167	12 50 42 28
7168	16 12 44 35
7169	48 16 22 33
7170	20 35 9 22
7171	22 2 9 11
7172	46 31 26 10
7173	36 14 1 21
7174	40 21 15 26
7175	31 37 33 9
7176	45 29 8 41
7177	46 8 41 42
7178	10 31 18 1
7179	38 37 26 22
7180	39 32 36 14
7181	13 42 35 11
7182	31 19 28 25
7183	31 25 26 12
7184	26 31 42 46
7185	15 30 3 40
7186	17 36 23 48
7187	28 7 17 21
7188	23 8 44 37
7189	20 47 22 39
7190	45 40 16 47
7191	3 46 24 35
7192	13 11 38 17
7193	35 13 43 8
7194	28 29 2 32
7195	46 11 43 5
7196	39 10 35 31
7197	35 20 25 1
7198	25 32 34 8
7199	16 10 9 45
7200	22 8 21 19
7201	14 32 18 38
7202	45 40 2 47
7203	16 8 43 12
7204	43 5 37 23
7205	9 34 15 16
7206	39 32 21 30
7207	32 34 14 2
7208	8 21 18 39
7209	9 2 38 44
7210	48 35 25 12
7211	24 5 13 37
7212	14 3 45 23
7213	11 21 36 7
7214	25 18 41 44
7215	31 47 25 33
7216	5 27 33 41
7217	35 2 45 27
7218	5 31 4 30
7219	11 21 13 4
7220	34 7 35 48
7221	35 50 34 9
7222	41 11 24 34
7223	10 18 21 15
7224	21 4 22 8
7225	34 49 44 23
7226	22 35 41 27
7227	41 47 10 49
7228	32 17 11 12
7229	30 18 11 39
7230	50 21 16 49
7231	50 12 35 18
7232	23 14 29 15
7233	29 1 38 23
7234	4 6 12 3
7235	36 40 35 48
7236	6 24 14 5
7237	46 8 25 16
7238	15 11 49 2
7239	6 39 38 18
7240	35 45 16 11
7241	19 38 37 23
7242	44 41 7 32
7243	35 21 16 27
7244	49 12 2 16
7245	26 39 6 30
7246	35 14 24 17
7247	35 13 11 40
7248	22 11 42 18
7249	15 19 20 11
7250	33 26 4 8
7251	6 17 15 1
7252	42 13 21 47
7253	38 35 24 29
7254	32 28 25 43
7255	13 41 32 45
7256	14 45 32 46
7257	10 44 31 39
7258	39 17 46 47
7259	4 8 17 33
7260	10 48 19 12
7261	21 30 27 41
7262	36 23 5 7
7263	15 33 8 7
7264	42 10 41 39
7265	24 45 6 7
7266	38 43 49 18
7267	18 48 37 50
7268	20 49 35 14
7269	33 49 13 50
7270	42 30 45 28
7271	30 14 12 26
7272	5 41 46 7
7273	35 24 48 45
7274	17 24 49 36
7275	1 24 7 29
7276	39 21 42 38
7277	35 7 46 45
7278	19 30 39 10
7279	9 30 50 35
7280	6 47 21 25
7281	12 10 42 17
7282	36 38 39 33
7283	41 6 33 45
7284	36 46 7 25
7285	48 24 22 20
7286	6 8 49 39
7287	22 24 18 3
7288	34 29 37 25
7289	34 35 10 16
7290	27 36 17 45
7291	14 10 16 38
7292	4 26 8 5
7293	20 46 6 2
7294	20 23 32 2
7295	11 27 2 13
7296	22 47 34 45
7297	14 26 50 30
7298	19 22 13 45
7299	41 31 9 18
7300	30 25 32 35
7301	31 21 23 5
7302	35 48 50 38
7303	13 7 1 11
7304	2 50 47 8
7305	40 45 11 27
7306	8 40 43 23
7307	30 12 25 1
7308	23 20 19 32
7309	20 31 45 41
7310	39 2 42 4
7311	6 21 49 39
7312	37 2 3 31
7313	9 2 28 30
7314	13 37 1 15
7315	8 28 30 2
7316	16 27 4 7
7317	26 10 20 37
7318	45 2 9 11
7319	26 2 47 14
7320	45 23 24 20
7321	28 21 25 15
7322	7 20 29 3
7323	19 29 8 39
7324	38 1 10 26
7325	40 47 34 32
7326	7 39 32 18
7327	45 3 6 26
7328	43 31 24 22
7329	2 6 4 40
7330	29 14 25 20
7331	29 8 19 30
7332	9 43 1 24
7333	9 2 19 20
7334	14 22 4 46
7335	3 14 31 22
7336	7 13 19 17
7337	22 1 35 33
7338	2 14 6 1
7339	15 6 8 34
7340	24 7 36 50
7341	30 43 45 50
7342	16 31 25 3
7343	9 23 3 33
7344	7 4 39 11
7345	20 18 34 6
7346	46 15 47 5
7347	32 43 18 26
7348	41 11 37 18
7349	31 7 38 34
7350	5 10 12 25
7351	17 18 44 40
7352	18 26 3 15
7353	45 50 47 48
7354	25 30 27 45
7355	7 21 37 20
7356	24 48 31 49
7357	14 13 43 29
7358	1 23 8 15
7359	43 48 30 49
7360	49 30 43 1
7361	8 38 34 11
7362	35 2 18 45
7363	50 26 41 24
7364	16 11 8 3
7365	45 9 16 19
7366	23 6 16 38
7367	10 1 2 47
7368	23 43 36 34
7369	14 29 35 6
7370	18 6 11 42
7371	44 47 1 49
7372	17 48 44 19
7373	9 12 19 40
7374	11 38 14 29
7375	1 5 28 23
7376	9 48 23 11
7377	43 30 27 13
7378	41 42 49 36
7379	35 8 7 18
7380	49 10 20 1
7381	42 6 5 31
7382	10 15 27 18
7383	2 34 26 14
7384	3 32 25 36
7385	30 43 7 46
7386	7 21 44 1
7387	44 36 41 14
7388	21 17 6 10
7389	26 22 10 33
7390	28 19 41 30
7391	6 25 9 7
7392	19 42 39 26
7393	12 1 24 45
7394	10 27 1 32
7395	30 37 12 40
7396	35 33 49 37
7397	18 38 24 28
7398	37 14 19 2
7399	29 20 14 11
7400	33 8 7 39
7401	22 49 6 16
7402	35 33 13 22
7403	49 19 17 39
7404	21 45 22 2
7405	44 17 6 15
7406	5 24 11 43
7407	7 27 45 3
7408	16 11 21 17
7409	3 26 36 7
7410	11 22 33 48
7411	21 38 35 24
7412	16 35 8 41
7413	26 5 10 42
7414	26 29 43 50
7415	8 32 15 28
7416	19 47 13 43
7417	26 37 11 45
7418	13 11 14 7
7419	17 11 28 4
7420	49 48 50 31
7421	32 24 41 6
7422	6 38 34 29
7423	23 31 26 11
7424	2 10 30 7
7425	18 44 17 5
7426	1 31 14 5
7427	8 31 19 24
7428	12 38 47 37
7429	20 21 9 11
7430	32 21 22 13
7431	39 47 14 23
7432	26 40 10 41
7433	33 9 30 2
7434	5 7 19 49
7435	46 28 11 9
7436	26 30 50 49
7437	33 16 28 19
7438	1 45 11 18
7439	43 29 36 40
7440	31 33 35 4
7441	33 42 15 4
7442	12 25 28 14
7443	27 4 22 7
7444	41 47 10 12
7445	19 35 29 47
7446	22 7 37 8
7447	45 17 3 38
7448	50 13 28 33
7449	39 5 42 16
7450	46 2 7 31
7451	10 32 50 41
7452	21 48 25 5
7453	3 43 36 49
7454	30 4 16 6
7455	38 42 21 48
7456	8 39 42 29
7457	25 24 40 11
7458	19 13 11 9
7459	36 16 12 31
7460	20 24 37 17
7461	18 42 43 14
7462	29 21 2 31
7463	35 15 44 45
7464	24 15 5 18
7465	49 35 21 38
7466	42 23 10 31
7467	46 8 44 33
7468	12 39 17 25
7469	34 40 50 9
7470	13 37 30 29
7471	3 44 39 2
7472	15 12 23 6
7473	8 46 14 4
7474	17 16 25 26
7475	1 27 25 6
7476	26 7 46 43
7477	32 16 19 24
7478	39 47 4 32
7479	25 49 33 6
7480	41 49 14 2
7481	46 37 43 19
7482	40 3 31 9
7483	30 7 41 22
7484	1 4 41 24
7485	47 24 31 44
7486	37 16 36 18
7487	22 15 41 33
7488	27 13 25 12
7489	41 37 1 6
7490	28 37 6 1
7491	44 13 43 7
7492	12 42 47 20
7493	33 46 17 20
7494	3 20 48 7
7495	49 43 40 30
7496	29 20 34 18
7497	8 22 30 46
7498	20 9 30 35
7499	11 36 12 48
7500	9 35 49 33
7501	31 50 15 44
7502	46 13 6 5
7503	47 28 43 4
7504	6 41 28 42
7505	13 3 50 14
7506	32 35 40 12
7507	20 6 29 4
7508	11 4 39 24
7509	46 4 40 22
7510	24 49 4 50
7511	19 9 28 31
7512	1 45 50 40
7513	31 34 22 46
7514	28 39 6 3
7515	33 48 11 36
7516	17 47 24 38
7517	21 33 45 1
7518	34 50 28 14
7519	40 5 48 26
7520	22 35 18 40
7521	44 26 14 33
7522	17 44 13 3
7523	7 47 17 1
7524	48 49 19 7
7525	2 16 37 34
7526	10 30 42 20
7527	3 10 26 48
7528	39 21 3 16
7529	42 43 20 40
7530	40 30 11 29
7531	17 28 3 9
7532	35 3 45 16
7533	49 44 40 30
7534	42 35 26 6
7535	16 19 40 50
7536	19 27 42 24
7537	1 34 15 22
7538	22 36 40 4
7539	29 44 12 30
7540	5 14 48 40
7541	32 7 6 4
7542	13 44 1 25
7543	15 14 42 7
7544	30 36 6 29
7545	35 19 36 45
7546	12 19 36 48
7547	29 17 19 14
7548	27 49 3 41
7549	31 32 20 41
7550	4 25 7 34
7551	19 33 32 11
7552	22 32 5 23
7553	38 18 13 50
7554	33 44 25 24
7555	39 29 37 7
7556	34 19 46 36
7557	30 5 34 33
7558	37 22 45 8
7559	15 18 27 36
7560	11 27 22 47
7561	3 47 46 25
7562	30 9 15 7
7563	14 13 3 46
7564	20 22 31 7
7565	23 37 11 41
7566	13 9 47 29
7567	7 4 14 15
7568	8 7 32 20
7569	9 16 23 43
7570	11 38 30 45
7571	38 50 19 45
7572	21 2 17 27
7573	42 35 33 24
7574	10 48 39 33
7575	40 34 14 45
7576	16 2 36 35
7577	45 49 22 12
7578	16 31 14 30
7579	42 12 32 16
7580	24 25 33 18
7581	11 46 21 10
7582	40 38 43 3
7583	28 10 40 4
7584	39 3 30 44
7585	8 47 32 6
7586	13 37 14 41
7587	43 18 35 49
7588	11 45 5 50
7589	1 30 47 22
7590	4 3 36 5
7591	20 41 21 13
7592	21 36 3 32
7593	46 22 28 12
7594	28 26 39 31
7595	25 19 6 37
7596	50 46 43 1
7597	50 28 31 22
7598	24 9 48 47
7599	45 35 14 20
7600	22 45 42 16
7601	46 9 5 49
7602	20 42 39 22
7603	21 11 40 27
7604	50 30 17 25
7605	25 36 37 39
7606	32 24 12 21
7607	36 38 14 42
7608	36 4 11 38
7609	42 4 14 46
7610	5 42 28 43
7611	12 50 49 4
7612	27 4 7 18
7613	21 39 5 9
7614	26 28 35 3
7615	6 9 50 25
7616	21 41 45 18
7617	25 26 37 6
7618	30 39 47 14
7619	29 48 2 4
7620	15 33 36 32
7621	8 10 11 28
7622	19 9 30 2
7623	47 10 1 17
7624	7 46 15 32
7625	32 47 19 9
7626	43 26 31 49
7627	17 8 5 7
7628	35 33 30 12
7629	31 49 25 36
7630	19 18 33 14
7631	46 41 34 37
7632	24 26 32 34
7633	33 8 46 47
7634	30 45 16 40
7635	50 32 37 13
7636	10 43 40 39
7637	33 45 27 40
7638	2 23 9 4
7639	39 16 45 43
7640	6 14 44 10
7641	23 8 48 44
7642	37 3 23 50
7643	16 35 45 37
7644	21 50 7 18
7645	26 12 38 16
7646	45 6 12 11
7647	46 10 33 26
7648	29 44 1 3
7649	2 12 32 44
7650	45 50 39 24
7651	41 48 5 45
7652	32 6 13 15
7653	8 37 9 24
7654	17 49 30 21
7655	29 48 5 31
7656	50 47 41 11
7657	39 17 6 25
7658	25 50 39 47
7659	11 6 28 41
7660	3 20 29 24
7661	36 32 49 20
7662	5 39 30 36
7663	31 8 46 49
7664	23 16 38 24
7665	8 43 10 48
7666	25 37 11 46
7667	4 46 44 37
7668	48 35 5 2
7669	31 46 26 2
7670	45 17 22 18
7671	42 39 11 26
7672	35 14 50 23
7673	17 30 22 19
7674	40 31 35 33
7675	48 40 3 31
7676	17 6 14 42
7677	20 25 48 37
7678	3 11 6 24
7679	22 8 12 49
7680	31 27 46 24
7681	30 36 33 45
7682	35 36 10 15
7683	2 29 14 48
7684	38 1 6 43
7685	50 16 49 24
7686	41 25 40 1
7687	34 18 2 10
7688	30 21 10 20
7689	17 45 15 8
7690	12 3 20 48
7691	48 25 17 5
7692	36 6 37 28
7693	26 3 36 43
7694	26 35 11 15
7695	15 29 31 43
7696	11 21 8 12
7697	22 10 36 9
7698	44 40 2 27
7699	19 3 20 18
7700	36 9 34 50
7701	3 19 46 8
7702	2 13 21 8
7703	15 9 37 29
7704	18 47 49 6
7705	11 47 29 33
7706	30 24 2 40
7707	48 10 39 8
7708	28 16 45 38
7709	46 17 11 29
7710	32 49 37 26
7711	11 34 18 7
7712	42 14 33 27
7713	12 35 18 31
7714	37 12 1 42
7715	2 36 5 35
7716	20 40 39 50
7717	20 29 25 32
7718	21 33 13 26
7719	2 36 7 14
7720	16 33 11 41
7721	21 15 48 27
7722	33 2 9 49
7723	6 8 36 24
7724	42 45 3 20
7725	47 28 30 31
7726	38 20 5 48
7727	37 11 36 22
7728	44 47 24 16
7729	11 5 4 43
7730	11 39 44 14
7731	23 1 38 16
7732	48 5 18 31
7733	14 34 45 3
7734	8 9 12 13
7735	39 3 10 26
7736	7 9 25 43
7737	21 16 37 29
7738	29 15 22 44
7739	9 13 37 44
7740	9 16 26 50
7741	44 17 21 37
7742	48 10 31 25
7743	47 5 43 16
7744	46 33 15 39
7745	42 32 39 43
7746	39 41 12 46
7747	50 29 6 7
7748	30 37 14 41
7749	14 36 40 4
7750	29 24 36 49
7751	19 17 44 14
7752	12 5 41 35
7753	9 42 49 48
7754	29 38 9 46
7755	15 35 1 9
7756	7 32 20 27
7757	8 43 12 7
7758	27 5 43 49
7759	40 32 1 14
7760	14 31 41 1
7761	17 15 29 10
7762	38 26 30 20
7763	42 40 7 27
7764	4 14 33 19
7765	50 16 45 6
7766	25 31 33 4
7767	5 41 17 33
7768	43 32 21 25
7769	22 14 11 19
7770	50 40 22 26
7771	29 45 20 28
7772	32 50 43 15
7773	31 49 20 25
7774	34 6 27 42
7775	12 5 9 15
7776	42 14 47 18
7777	25 48 14 35
7778	21 5 31 2
7779	9 48 42 43
7780	26 45 7 33
7781	7 13 34 49
7782	39 32 10 47
7783	41 18 36 11
7784	21 20 17 42
7785	9 2 32 8
7786	9 26 39 25
7787	28 35 43 8
7788	38 27 34 24
7789	35 7 1 17
7790	15 23 33 14
7791	18 32 34 6
7792	23 25 41 2
7793	1 10 46 35
7794	22 25 32 15
7795	23 21 49 15
7796	11 10 1 14
7797	40 30 1 36
7798	32 40 15 25
7799	5 16 49 47
7800	3 9 10 44
7801	23 41 27 46
7802	39 17 40 11
7803	23 50 26 12
7804	25 38 32 15
7805	13 36 25 8
7806	42 10 5 23
7807	19 43 46 29
7808	24 42 44 4
7809	46 12 37 1
7810	13 25 44 2
7811	4 39 50 8
7812	43 28 50 37
7813	41 38 34 32
7814	35 47 4 40
7815	48 29 42 39
7816	36 38 4 14
7817	50 25 13 2
7818	35 41 21 1
7819	33 21 3 11
7820	34 21 26 40
7821	24 17 21 7
7822	15 33 25 6
7823	4 46 40 44
7824	8 10 45 16
7825	1 32 29 38
7826	12 2 28 45
7827	42 13 18 5
7828	50 12 10 36
7829	18 46 48 14
7830	32 47 43 45
7831	32 35 44 11
7832	7 19 41 49
7833	6 35 33 20
7834	47 46 39 36
7835	31 47 39 25
7836	24 47 2 35
7837	17 15 40 26
7838	36 38 27 18
7839	42 40 41 39
7840	15 41 35 31
7841	14 30 12 27
7842	20 24 49 37
7843	3 16 46 10
7844	12 37 20 24
7845	28 45 29 44
7846	45 48 7 25
7847	44 16 46 34
7848	10 29 34 15
7849	20 9 5 12
7850	49 16 6 32
7851	23 49 43 41
