Course	Room	Teacher	Time	Students
3929	30	1805	0	
3930	30	5326	0	
3931	30	2615	0	
3932	30	220	0	
3933	30	9806	0	
3934	30	2607	0	
3935	30	1317	0	
3936	30	742	0	
3937	30	1272	0	
3938	30	5408	0	
3939	30	3273	0	
3940	30	9613	0	
3941	30	6213	0	
3942	30	5656	0	
3943	30	5742	0	
3944	30	7710	0	
3945	30	4813	0	
3946	30	5118	0	
3947	30	7016	0	
3948	30	9898	0	
3949	30	7952	0	
3950	30	8297	0	
3951	30	3330	0	
3952	30	6505	0	
3953	30	7136	0	
3954	30	9721	0	
3955	30	8287	0	
3956	30	9722	0	
3957	30	8028	0	
3958	30	1240	0	
3959	30	2039	0	
3960	30	1457	0	
3961	30	7992	0	
3962	30	2294	0	
3963	30	2483	0	
3964	30	6775	0	
3965	30	5960	0	
3966	30	4578	0	
3967	30	4265	0	
3968	30	8438	0	
3969	30	551	0	
3970	30	7588	0	
3971	30	8981	0	
3972	30	2348	0	
3973	30	7295	0	
3974	30	264	0	
3975	30	9705	0	
3976	30	6155	0	
3977	30	2646	0	
3978	30	6129	0	
3979	30	9474	0	
3980	30	6997	0	
3981	30	8524	0	
3982	30	6814	0	
3983	30	8139	0	
3984	30	9333	0	
3985	30	9484	0	
3986	30	6538	0	
3987	30	1045	0	
3988	30	6578	0	
3989	30	5503	0	
3990	30	3375	0	
3991	30	1755	0	
3992	30	4367	0	
3993	30	7850	0	
3994	30	9050	0	
3995	30	4416	0	
3996	12	9138	9	26
3997	30	3516	0	
3998	30	9022	0	
3999	30	7528	0	
4000	30	6644	0	
4001	30	6463	0	
4002	30	4128	0	
4003	30	8763	0	
4004	30	2926	0	
4005	30	8776	0	
4006	30	1388	0	
4007	30	2656	0	
4008	30	8782	0	
4009	30	5903	0	
4010	30	9517	0	
4011	30	3656	0	
4012	30	7679	0	
4013	30	7056	0	
4014	30	8463	0	
4015	30	2477	0	
4016	30	1618	0	
4017	30	1641	0	
4018	30	1532	0	
4019	30	8667	0	
4020	30	8946	0	
4021	30	7096	0	
4022	30	7113	0	
4023	30	9995	0	
4024	30	9696	0	
4025	30	3926	0	
4026	30	5156	0	
4027	30	8416	0	
4028	30	3598	0	
4029	30	6656	0	
4030	30	607	0	
4031	30	419	0	
4032	30	5709	0	
4033	30	4150	0	
4034	30	8431	0	
4035	30	7021	0	
4036	30	8353	0	
4037	30	5113	0	
4038	30	5626	0	
4039	30	6306	0	
4040	30	6418	0	
4041	30	650	0	
4042	30	8263	0	
4043	30	8665	0	
4044	30	4693	0	
4045	30	1801	0	
4046	30	5670	0	
4047	30	1487	0	
4048	30	940	0	
4049	30	6442	0	
4050	30	8587	0	
4051	30	4635	0	
4052	30	7733	0	
4053	30	6840	0	
4054	30	3837	0	
4055	30	4496	0	
4056	30	2673	0	
4057	30	874	0	
4058	30	658	0	
4059	30	5556	0	
4060	30	42	0	
4061	30	5309	0	
4062	30	2573	0	
4063	30	9004	0	
4064	30	1072	0	
4065	30	5906	0	
4066	30	5786	0	
4067	30	9085	0	
4068	30	1019	0	
4069	30	7978	0	
4070	30	2998	0	
4071	30	6012	0	
4072	30	4234	0	
4073	30	7762	0	
4074	30	3040	0	
4075	30	5155	0	
4076	30	3547	0	
4077	30	1784	0	
4078	30	1411	0	
4079	30	8375	0	
4080	30	7052	0	
4081	30	7603	0	
4082	30	1009	0	
4083	30	6073	0	
4084	30	9183	0	
4085	30	3790	0	
4086	30	1722	0	
4087	30	9615	0	
4088	30	6984	0	
4089	30	3889	0	
4090	30	9921	0	
4091	30	9285	0	
4092	30	3228	0	
4093	30	3683	0	
4094	30	515	0	
4095	30	8996	0	
4096	30	3182	0	
4097	30	6102	0	
4098	30	9726	0	
4099	30	8330	0	
4100	30	1159	0	
4101	30	6253	0	
4102	30	542	0	
4103	30	3848	0	
4104	30	5236	0	
4105	30	1306	0	
4106	30	2271	0	
4107	30	9879	0	
4108	30	7667	0	
4109	30	9089	0	
4110	30	1829	0	
4111	30	4868	0	
4112	30	4610	0	
4113	30	2790	0	
4114	30	6070	0	
4115	30	6051	0	
4116	30	862	0	
4117	30	6720	0	
4118	30	2631	0	
4119	30	8221	0	
4120	30	3639	0	
4121	30	5238	0	
4122	30	7640	0	
4123	30	3314	0	
4124	30	4725	0	
4125	30	493	0	
4126	30	5596	0	
4127	30	4403	0	
4128	30	4002	0	
4129	30	7794	0	
4130	30	6008	0	
4131	30	6786	0	
4132	30	8601	0	
4133	30	9252	0	
4134	30	6304	0	
4135	30	7553	0	
4136	30	1524	0	
4137	30	6147	0	
4138	30	1806	0	
4139	30	2393	0	
4140	30	8153	0	
4141	30	8402	0	
4142	30	1491	0	
4143	30	7358	0	
4144	30	2494	0	
4145	30	7267	0	
4146	30	381	0	
4147	30	1982	0	
4148	30	1375	0	
4149	30	9979	0	
4150	30	4033	0	
4151	30	3745	0	
4152	30	9209	0	
4153	30	6018	0	
4154	30	1325	0	
4155	30	2156	0	
4156	30	5128	0	
4157	30	180	0	
4158	30	6819	0	
4159	30	2890	0	
4160	30	4997	0	
4161	30	1844	0	
4162	30	1008	0	
4163	30	4504	0	
4164	30	4897	0	
4165	30	373	0	
4166	30	245	0	
4167	30	1294	0	
4168	30	3535	0	
4169	30	6106	0	
4170	30	9172	0	
4171	30	1713	0	
4172	30	5963	0	
4173	30	7595	0	
4174	30	3311	0	
4175	30	4885	0	
4176	30	1840	0	
4177	30	6086	0	
4178	30	7801	0	
4179	30	1442	0	
4180	30	2446	0	
4181	30	9647	0	
4182	30	2563	0	
4183	30	8969	0	
4184	30	9361	0	
4185	30	6429	0	
4186	30	5166	0	
4187	30	2788	0	
4188	30	3085	0	
4189	30	1865	0	
4190	30	6885	0	
4191	30	8532	0	
4192	30	537	0	
4193	30	9093	0	
4194	30	7122	0	
4195	30	8053	0	
4196	30	7484	0	
4197	30	3478	0	
4198	30	6311	0	
4199	30	342	0	
4200	30	8441	0	
4201	30	3055	0	
4202	30	1440	0	
4203	30	2543	0	
4204	30	4387	0	
4205	30	1885	0	
4206	30	4918	0	
4207	30	1111	0	
4208	30	332	0	
4209	30	6406	0	
4210	30	4884	0	
4211	30	5395	0	
4212	30	1319	0	
4213	30	6941	0	
4214	30	1122	0	
4215	30	5630	0	
4216	30	3791	0	
4217	30	2536	0	
4218	30	3671	0	
4219	30	4306	0	
4220	30	6490	0	
4221	30	2415	0	
4222	30	7513	0	
4223	30	1780	0	
4224	30	7024	0	
4225	30	9352	0	
4226	30	9368	0	
4227	30	7202	0	
4228	30	5761	0	
4229	30	2085	0	
4230	30	4259	0	
4231	30	9535	0	
4232	30	5398	0	
4233	30	790	0	
4234	30	4072	0	
4235	30	2034	0	
4236	30	4999	0	
4237	30	1701	0	
4238	30	8959	0	
4239	30	1023	0	
4240	30	1863	0	
4241	30	1415	0	
4242	30	9256	0	
4243	30	5414	0	
4244	30	5402	0	
4245	30	4792	0	
4246	30	8722	0	
4247	30	6965	0	
4248	30	5879	0	
4249	30	1331	0	
4250	30	4790	0	
4251	30	2919	0	
4252	30	9559	0	
4253	30	2680	0	
4254	30	5057	0	
4255	30	7758	0	
4256	30	2886	0	
4257	30	2791	0	
4258	30	7365	0	
4259	30	4230	0	
4260	30	9407	0	
4261	30	7126	0	
4262	30	6829	0	
4263	30	5657	0	
4264	30	8285	0	
4265	30	3967	0	
4266	30	6416	0	
4267	30	6772	0	
4268	30	9204	0	
4269	30	8965	0	
4270	30	2049	0	
4271	30	7646	0	
4272	30	2252	0	
4273	30	5931	0	
4274	30	193	0	
4275	30	1669	0	
4276	30	522	0	
4277	24	2208	12	
4278	30	1183	0	
4279	30	6215	0	
4280	30	7400	0	
4281	30	5907	0	
4282	30	4976	0	
4283	30	4314	0	
4284	30	7884	0	
4285	30	2782	0	
4286	30	7327	0	
4287	30	5498	0	
4288	30	1745	0	
4289	30	2952	0	
4290	30	7278	0	
4291	30	2128	0	
4292	30	9403	0	
4293	30	6956	0	
4294	30	9033	0	
4295	30	5864	0	
4296	30	4957	0	
4297	30	7980	0	
4298	30	6330	0	
4299	30	7701	0	
4300	30	3026	0	
4301	30	6446	0	
4302	30	3470	0	
4303	30	785	0	
4304	30	7969	0	
4305	30	2558	0	
4306	30	4219	0	
4307	30	4400	0	
4308	30	3740	0	
4309	30	8976	0	
4310	30	2776	0	
4311	30	843	0	
4312	30	837	0	
4313	30	4656	0	
4314	30	4283	0	
4315	30	2059	0	
4316	30	1598	0	
4317	30	7807	0	
4318	30	8143	0	
4319	30	2065	0	
4320	30	5667	0	
4321	30	3220	0	
4322	30	2143	0	
4323	30	5303	0	
4324	30	5073	0	
4325	30	2419	0	
4326	30	5260	0	
4327	30	8663	0	
4328	30	5994	0	
4329	30	9312	0	
4330	30	1552	0	
4331	30	7399	0	
4332	30	5783	0	
4333	12	3317	13	26
4334	30	8721	0	
4335	30	1453	0	
4336	30	9300	0	
4337	30	7838	0	
4338	30	6295	0	
4339	30	699	0	
4340	30	6218	0	
4341	30	105	0	
4342	30	3177	0	
4343	30	1121	0	
4344	30	5913	0	
4345	30	738	0	
4346	30	6979	0	
4347	30	5631	0	
4348	30	2692	0	
4349	30	2380	0	
4350	30	956	0	
4351	30	7565	0	
4352	30	1996	0	
4353	30	9102	0	
4354	30	4655	0	
4355	14	7246	8	27
4356	30	9116	0	
4357	30	4455	0	
4358	30	8063	0	
4359	30	5507	0	
4360	30	9573	0	
4361	30	1682	0	
4362	30	5100	0	
4363	30	2440	0	
4364	30	5679	0	
4365	30	547	0	
4366	30	1590	0	
4367	20	3992	6	32
4368	30	52	0	
4369	30	4765	0	
4370	30	8756	0	
4371	30	1896	0	
4372	30	9981	0	
4373	30	5471	0	
4374	30	8538	0	
4375	30	3818	0	
4376	30	1739	0	
4377	30	1786	0	
4378	29	6483	2	
4379	30	5357	0	
4380	30	7594	0	
4381	30	5007	0	
4382	30	5790	0	
4383	30	7083	0	
4384	30	9914	0	
4385	30	5955	0	
4386	30	7005	0	
4387	30	4204	0	
4388	30	4732	0	
4389	30	6287	0	
4390	30	2833	0	
4391	30	5015	0	
4392	30	1016	0	
4393	30	865	0	
4394	30	5758	0	
4395	30	7253	0	
4396	30	5687	0	
4397	30	5153	0	
4398	30	9885	0	
4399	30	2769	0	
4400	30	4307	0	
4401	30	6357	0	
4402	30	2734	0	
4403	30	4127	0	
4404	30	682	0	
4405	30	9364	0	
4406	30	9570	0	
4407	30	1340	0	
4408	13	1243	7	12
4409	30	525	0	
4410	21	5050	2	14
4411	30	6753	0	
4412	30	1175	0	
4413	30	8276	0	
4414	30	4963	0	
4415	30	6922	0	
4416	30	3995	0	
4417	30	5740	0	
4418	30	9486	0	
4419	30	9998	0	
4420	30	3566	0	
4421	30	186	0	
4422	30	8280	0	
4423	30	4839	0	
4424	30	9005	0	
4425	30	5258	0	
4426	30	6146	0	
4427	30	6738	0	
4428	30	7860	0	
4429	30	5736	0	
4430	30	8638	0	
4431	30	2643	0	
4432	30	8978	0	
4433	30	4875	0	
4434	30	7116	0	
4435	30	4595	0	
4436	30	7844	0	
4437	30	9977	0	
4438	30	1657	0	
4439	30	3739	0	
4440	30	9029	0	
4441	30	6062	0	
4442	30	5851	0	
4443	30	5623	0	
4444	30	5214	0	
4445	30	5686	0	
4446	30	9558	0	
4447	30	4545	0	
4448	30	7866	0	
4449	30	8561	0	
4450	30	5917	0	
4451	30	5158	0	
4452	30	6551	0	
4453	30	6995	0	
4454	30	3917	0	
4455	30	4357	0	
4456	30	2420	0	
4457	30	8103	0	
4458	30	6208	0	
4459	30	2946	0	
4460	30	5897	0	
4461	30	5412	0	
4462	30	6508	0	
4463	30	320	0	
4464	30	769	0	
4465	30	2357	0	
4466	30	9772	0	
4467	30	3472	0	
4468	30	8937	0	
4469	30	3204	0	
4470	30	7616	0	
4471	30	3928	0	
4472	30	3349	0	
4473	30	9563	0	
4474	30	8640	0	
4475	30	8563	0	
4476	30	3474	0	
4477	30	6987	0	
4478	30	8046	0	
4479	30	1344	0	
4480	30	5424	0	
4481	30	463	0	
4482	30	9881	0	
4483	30	3735	0	
4484	30	995	0	
4485	30	7618	0	
4486	30	388	0	
4487	30	5314	0	
4488	30	8838	0	
4489	30	6174	0	
4490	30	1503	0	
4491	30	2944	0	
4492	30	2410	0	
4493	30	61	0	
4494	30	8085	0	
4495	30	7344	0	
4496	30	4055	0	
4497	30	3618	0	
4498	30	8450	0	
4499	30	1787	0	
4500	30	6647	0	
4501	30	1046	0	
4502	30	7624	0	
4503	30	5371	0	
4504	30	4163	0	
4505	30	8602	0	
4506	30	8302	0	
4507	30	9713	0	
4508	30	6760	0	
4509	30	2428	0	
4510	30	2119	0	
4511	30	6137	0	
4512	30	9944	0	
4513	30	34	0	
4514	30	7742	0	
4515	30	1269	0	
4516	30	53	0	
4517	30	3011	0	
4518	30	7166	0	
4519	30	7917	0	
4520	30	3071	0	
4521	30	1971	0	
4522	30	9828	0	
4523	30	4808	0	
4524	30	1776	0	
4525	30	5644	0	
4526	30	8761	0	
4527	30	7180	0	
4528	30	591	0	
4529	30	1155	0	
4530	30	260	0	
4531	30	3853	0	
4532	30	6377	0	
4533	30	1178	0	
4534	30	8282	0	
4535	30	9111	0	
4536	30	7745	0	
4537	30	4892	0	
4538	30	7123	0	
4539	14	2129	13	28
4540	30	7480	0	
4541	11	8609	13	22
4542	30	3543	0	
4543	30	6804	0	
4544	30	2965	0	
4545	30	4447	0	
4546	30	2170	0	
4547	30	6029	0	
4548	30	8617	0	
4549	30	2793	0	
4550	30	1944	0	
4551	30	4617	0	
4552	30	715	0	
4553	30	9679	0	
4554	30	5925	0	
4555	30	8960	0	
4556	30	7262	0	
4557	30	8456	0	
4558	30	1030	0	
4559	30	6378	0	
4560	30	1516	0	
4561	4	594	3	19
4562	30	5147	0	
4563	30	6291	0	
4564	30	9222	0	
4565	3	9121	0	
4566	30	2762	0	
4567	30	3036	0	
4568	30	1836	0	
4569	30	3882	0	
4570	16	8972	6	29
4571	30	2112	0	
4572	30	9827	0	
4573	30	858	0	
4574	30	3715	0	
4575	30	4736	0	
4576	30	7564	0	
4577	30	1708	0	
4578	30	3966	0	
4579	30	4746	0	
4580	30	2979	0	
4581	30	1932	0	
4582	30	7950	0	
4583	30	9269	0	
4584	30	2474	0	
4585	30	3194	0	
4586	30	2106	0	
4587	30	6452	0	
4588	30	6544	0	
4589	10	2253	9	25
4590	30	394	0	
4591	30	2322	0	
4592	30	7763	0	
4593	30	469	0	
4594	30	5946	0	
4595	30	4435	0	
4596	30	849	0	
4597	30	8975	0	
4598	30	3836	0	
4599	30	3266	0	
4600	30	6024	0	
4601	30	1824	0	
4602	30	1877	0	
4603	30	2022	0	
4604	30	5378	0	
4605	30	7711	0	
4606	30	5144	0	
4607	30	9405	0	
4608	30	9019	0	
4609	30	7313	0	
4610	30	4112	0	
4611	30	470	0	
4612	30	168	0	
4613	30	2392	0	
4614	30	3717	0	
4615	30	6410	0	
4616	30	5488	0	
4617	30	4551	0	
4618	30	3540	0	
4619	30	8952	0	
4620	30	6379	0	
4621	30	4925	0	
4622	30	8142	0	
4623	30	990	0	
4624	30	3904	0	
4625	30	9136	0	
4626	30	8870	0	
4627	30	3596	0	
4628	30	5785	0	
4629	30	3664	0	
4630	30	8903	0	
4631	30	9355	0	
4632	27	518	0	
4633	30	9555	0	
4634	30	939	0	
4635	30	4051	0	
4636	30	4722	0	
4637	30	8738	0	
4638	30	5681	0	
4639	30	9173	0	
4640	30	7673	0	
4641	27	2913	6	7
4642	30	7355	0	
4643	30	922	0	
4644	30	9829	0	
4645	30	5771	0	
4646	30	8991	0	
4647	30	5319	0	
4648	30	3534	0	
4649	30	1813	0	
4650	30	1392	0	
4651	30	5914	0	
4652	30	9717	0	
4653	30	2237	0	
4654	30	2060	0	
4655	30	4354	0	
4656	30	4313	0	
4657	30	6809	0	
4658	30	2524	0	
4659	30	5078	0	
4660	30	8111	0	
4661	30	6652	0	
4662	30	8422	0	
4663	30	9768	0	
4664	30	9035	0	
4665	30	3580	0	
4666	30	2816	0	
4667	30	7486	0	
4668	30	6139	0	
4669	30	8574	0	
4670	30	5985	0	
4671	30	1506	0	
4672	30	361	0	
4673	30	721	0	
4674	30	8690	0	
4675	30	9475	0	
4676	30	6425	0	
4677	30	8651	0	
4678	30	4726	0	
4679	30	1964	0	
4680	30	3878	0	
4681	30	138	0	
4682	30	8120	0	
4683	30	1374	0	
4684	30	7716	0	
4685	30	833	0	
4686	30	615	0	
4687	30	8090	0	
4688	30	5196	0	
4689	30	4849	0	
4690	30	9784	0	
4691	30	6863	0	
4692	30	5485	0	
4693	30	4044	0	
4694	30	2939	0	
4695	30	9798	0	
4696	30	9511	0	
4697	30	5472	0	
4698	30	611	0	
4699	30	5091	0	
4700	30	402	0	
4701	30	1049	0	
4702	30	4867	0	
4703	30	7466	0	
4704	30	3179	0	
4705	30	9645	0	
4706	30	2100	0	
4707	30	780	0	
4708	30	9812	0	
4709	30	8889	0	
4710	30	5829	0	
4711	30	6599	0	
4712	30	6668	0	
4713	30	6751	0	
4714	30	5404	0	
4715	30	3696	0	
4716	30	2825	0	
4717	30	8267	0	
4718	30	434	0	
4719	30	5583	0	
4720	30	821	0	
4721	30	6600	0	
4722	30	4636	0	
4723	30	3172	0	
4724	30	1556	0	
4725	30	4124	0	
4726	30	4678	0	
4727	30	8633	0	
4728	30	4898	0	
4729	30	6622	0	
4730	30	6614	0	
4731	30	370	0	
4732	30	4388	0	
4733	30	6895	0	
4734	30	5572	0	
4735	30	8885	0	
4736	30	4575	0	
4737	30	7025	0	
4738	30	1267	0	
4739	30	5741	0	
4740	30	1549	0	
4741	30	2344	0	
4742	30	4854	0	
4743	30	8849	0	
4744	30	9593	0	
4745	30	9589	0	
4746	30	4579	0	
4747	30	6370	0	
4748	30	8687	0	
4749	30	9014	0	
4750	30	2795	0	
4751	30	6692	0	
4752	30	5568	0	
4753	30	9280	0	
4754	30	8868	0	
4755	30	998	0	
4756	30	2182	0	
4757	30	139	0	
4758	30	5347	0	
4759	30	6196	0	
4760	30	601	0	
4761	30	6876	0	
4762	30	6251	0	
4763	30	8426	0	81
4764	30	5843	0	
4765	30	4369	0	
4766	30	9098	0	
4767	30	625	0	
4768	30	6540	0	
4769	30	8095	0	
4770	30	1284	0	
4771	30	5763	0	
4772	30	8386	0	
4773	30	1365	0	
4774	30	7043	0	
4775	30	6229	0	
4776	30	3315	0	
4777	30	3221	0	
4778	30	6526	0	
4779	30	5660	0	
4780	30	9429	0	
4781	30	6281	0	
4782	30	9309	0	
4783	30	3705	0	
4784	30	6744	0	
4785	30	3095	0	
4786	30	7220	0	
4787	30	1437	0	
4788	30	7415	0	
4789	30	7973	0	
4790	30	4250	0	
4791	30	8440	0	
4792	30	4245	0	
4793	30	3497	0	
4794	30	7176	0	
4795	30	5688	0	
4796	30	2560	0	
4797	30	9623	0	
4798	30	487	0	
4799	30	1719	0	
4800	30	8598	0	
4801	30	1922	0	
4802	30	5418	0	
4803	30	7150	0	
4804	30	6190	0	
4805	30	2146	0	
4806	30	899	0	
4807	30	7571	0	
4808	30	4523	0	
4809	30	4932	0	
4810	30	8845	0	
4811	30	3212	0	
4812	30	8576	0	
4813	30	3945	0	
4814	30	74	0	
4815	30	6225	0	
4816	30	2103	0	
4817	30	7304	0	
4818	30	3277	0	
4819	30	2024	0	
4820	30	3808	0	
4821	30	5291	0	
4822	30	2107	0	
4823	30	8468	0	
4824	30	1928	0	
4825	30	6541	0	
4826	30	1625	0	
4827	30	9840	0	
4828	30	5500	0	
4829	30	5705	0	
4830	30	9653	0	
4831	30	8213	0	
4832	30	8447	0	
4833	30	6148	0	
4834	30	3047	0	
4835	30	8054	0	
4836	30	129	0	
4837	30	3575	0	
4838	30	148	0	
4839	30	4423	0	
4840	30	6352	0	
4841	30	791	0	
4842	30	7450	0	
4843	30	1539	0	
4844	30	5849	0	
4845	30	9610	0	
4846	30	7919	0	
4847	30	5321	0	
4848	30	539	0	
4849	30	4689	0	
4850	30	7162	0	
4851	30	3691	0	
4852	30	5856	0	
4853	30	903	0	
4854	30	4742	0	
4855	30	7079	0	
4856	30	6023	0	
4857	30	5987	0	
4858	30	679	0	
4859	30	6327	0	
4860	30	3496	0	
4861	30	500	0	
4862	30	9055	0	
4863	30	1038	0	
4864	30	5900	0	
4865	30	538	0	
4866	30	1800	0	
4867	30	4702	0	
4868	30	4111	0	
4869	30	2486	0	
4870	30	8855	0	
4871	30	6713	0	
4872	30	389	0	
4873	30	3183	0	
4874	30	5812	0	
4875	30	4433	0	
4876	30	8037	0	
4877	30	7619	0	
4878	30	3712	0	
4879	30	1162	0	
4880	30	1871	0	
4881	30	4919	0	
4882	30	9065	0	
4883	30	7609	0	
4884	30	4210	0	
4885	30	4175	0	
4886	30	3524	0	
4887	30	5012	0	
4888	30	3732	0	
4889	30	8197	0	
4890	30	6501	0	
4891	30	8133	0	
4892	30	4537	0	
4893	30	2263	0	
4894	30	2333	0	
4895	30	3389	0	
4896	30	8464	0	
4897	30	4164	0	
4898	30	4728	0	
4899	30	9677	0	
4900	30	1608	0	
4901	30	206	0	
4902	30	6210	0	
4903	30	2259	0	
4904	30	6123	0	
4905	30	7398	0	
4906	30	2772	0	
4907	28	2200	3	38 57
4908	30	6296	0	
4909	30	1667	0	
4910	30	7935	0	
4911	30	3358	0	
4912	30	758	0	
4913	30	8230	0	
4914	30	1795	0	
4915	30	5800	0	
4916	30	2682	0	
4917	30	9270	0	
4918	30	4206	0	
4919	30	4881	0	
4920	30	6487	0	
4921	30	2506	0	
4922	30	8689	0	
4923	30	6180	0	
4924	30	7269	0	
4925	30	4621	0	
4926	30	7125	0	
4927	30	9226	0	
4928	29	1873	0	
4929	30	6697	0	
4930	30	3416	0	
4931	30	1224	0	
4932	30	4809	0	
4933	29	5427	0	
4934	21	124	7	6
4935	30	7475	0	
4936	30	78	0	
4937	30	9186	0	
4938	30	2889	0	
4939	30	2445	0	
4940	30	750	0	
4941	30	9481	0	
4942	30	9388	0	
4943	30	6533	0	
4944	30	10000	0	
4945	30	1881	0	
4946	30	8335	0	
4947	30	1747	0	
4948	30	9276	0	
4949	12	3034	11	26
4950	30	6400	0	
4951	30	1957	0	
4952	30	996	0	
4953	30	5082	0	
4954	30	9498	0	
4955	30	1389	0	
4956	30	6655	0	
4957	30	4296	0	
4958	30	7407	0	
4959	30	1042	0	
4960	30	6570	0	
4961	29	2860	0	
4962	30	9488	0	
4963	30	4414	0	
4964	30	6654	0	
4965	30	2138	0	
4966	30	9629	0	
4967	30	1908	0	
4968	30	144	0	
4969	30	7438	0	
4970	24	2354	8	8
4971	29	6351	0	
4972	30	3379	0	
4973	30	1496	0	
4974	30	9294	0	
4975	30	3675	0	
4976	30	4282	0	
4977	30	3269	0	
4978	29	1307	0	
4979	30	5175	0	
4980	30	2951	0	
4981	30	549	0	
4982	30	6491	0	
4983	30	410	0	
4984	30	5098	0	
4985	30	311	0	
4986	29	7534	0	
4987	30	9657	0	
4988	30	7936	0	
4989	30	7500	0	
4990	30	5127	0	
4991	30	2687	0	
4992	30	3287	0	
4993	30	6359	0	
4994	30	6149	0	
4995	29	158	0	
4996	30	1970	0	
4997	30	4160	0	
4998	30	8871	0	
4999	30	4236	0	
5000	30	7688	0	
5001	30	294	0	
5002	30	9945	0	
5003	30	1734	0	
5004	30	345	0	
5005	30	8536	0	
5006	30	9671	0	
5007	30	4381	0	
5008	30	8993	0	
5009	29	2020	0	
5010	24	1476	5	
5011	30	8971	0	
5012	30	4887	0	
5013	30	8000	0	
5014	30	9379	0	
5015	30	4391	0	
5016	29	8051	0	
5017	30	2620	0	
5018	30	8396	0	
5019	29	6035	0	
5020	30	140	0	
5021	30	9821	0	
5022	30	9666	0	
5023	30	7017	0	
5024	30	1686	0	
5025	30	8043	0	
5026	30	9597	0	
5027	30	2622	0	
5028	30	2843	0	
5029	30	1716	0	
5030	30	7880	0	
5031	30	1163	0	
5032	30	5301	0	
5033	30	1769	0	
5034	20	6725	9	32
5035	30	9233	0	
5036	30	8891	0	
5037	30	216	0	
5038	30	3709	0	
5039	30	7930	0	
5040	30	7237	0	
5041	30	753	0	
5042	30	1989	0	
5043	30	443	0	
5044	30	2619	0	
5045	30	3849	0	
5046	30	9200	0	
5047	30	6261	0	
5048	30	8869	0	
5049	30	8093	0	
5050	30	4410	0	
5051	30	277	0	
5052	30	1738	0	
5053	30	1040	0	
5054	30	5595	0	
5055	30	3255	0	
5056	30	6721	0	
5057	30	4254	0	
5058	30	2737	0	
5059	30	8147	0	
5060	30	504	0	
5061	29	7723	0	
5062	30	3298	0	
5063	30	9963	0	
5064	30	3045	0	
5065	30	7504	0	
5066	30	9034	0	
5067	30	2235	0	
5068	30	7172	0	
5069	30	1201	0	
5070	8	8154	5	23
5071	30	6499	0	
5072	30	9189	0	
5073	30	4324	0	
5074	30	1467	0	
5075	30	7045	0	
5076	30	7544	0	
5077	30	8556	0	
5078	30	4659	0	
5079	30	5982	0	
5080	30	6972	0	
5081	30	8007	0	
5082	30	4953	0	
5083	30	599	0	
5084	29	3075	0	
5085	30	3475	0	
5086	30	7519	0	
5087	29	2372	0	
5088	30	5674	0	
5089	30	1315	0	
5090	30	9358	0	
5091	30	4699	0	
5092	30	8453	0	
5093	30	8752	0	
5094	30	5406	0	
5095	30	3290	0	
5096	30	9220	0	
5097	30	7088	0	
5098	30	4984	0	
5099	30	427	0	
5100	30	4362	0	
5101	30	6380	0	
5102	30	6912	0	
5103	30	2916	0	
5104	10	5351	5	24
5105	30	9582	0	
5106	30	8569	0	
5107	30	5707	0	
5108	30	6842	0	
5109	30	9018	0	
5110	30	7817	0	
5111	29	759	0	
5112	30	1493	0	
5113	30	4037	0	
5114	30	9434	0	
5115	30	6488	0	
5116	30	6640	0	
5117	30	149	0	
5118	30	3946	0	
5119	24	5910	3	18
5120	30	7699	0	
5121	30	1726	0	
5122	30	1469	0	
5123	30	6203	0	
5124	30	117	0	
5125	30	632	0	
5126	30	3557	0	
5127	30	4990	0	
5128	30	4156	0	
5129	30	3708	0	
5130	30	552	0	
5131	30	5563	0	
5132	30	7899	0	
5133	30	8345	0	
5134	30	7717	0	
5135	30	669	0	
5136	30	5523	0	
5137	29	3168	0	
5138	30	8419	0	
5139	30	3919	0	
5140	30	2954	0	
5141	30	7283	0	
5142	30	7433	0	
5143	30	1077	0	
5144	30	4606	0	
5145	30	2089	0	
5146	30	2753	0	
5147	30	4562	0	
5148	30	8250	0	
5149	30	777	0	
5150	9	8967	11	16
5151	30	3668	0	
5152	30	7597	0	
5153	30	4397	0	
5154	30	2147	0	
5155	29	4075	0	
5156	30	4026	0	
5157	30	6695	0	
5158	30	4451	0	
5159	30	7846	0	
5160	30	309	0	
5161	30	3644	0	
5162	30	902	0	
5163	30	9503	0	
5164	30	763	0	
5165	30	2233	0	
5166	30	4186	0	
5167	30	6988	0	
5168	30	6384	0	
5169	30	2463	0	
5170	30	7339	0	
5171	29	7280	0	
5172	30	7459	0	
5173	30	7185	0	
5174	30	7376	0	
5175	30	4979	0	
5176	30	1794	0	
5177	30	9130	0	
5178	30	3146	0	
5179	29	9757	0	
5180	30	6112	0	
5181	30	414	0	
5182	30	2105	0	
5183	30	908	0	
5184	30	8204	0	
5185	30	3514	0	
5186	30	5649	0	
5187	30	5566	0	
5188	30	192	0	
5189	30	3419	0	
5190	29	7026	0	
5191	30	7958	0	
5192	30	8957	0	
5193	29	9298	0	
5194	30	3469	0	
5195	30	6791	0	
5196	30	4688	0	
5197	30	5416	0	
5198	30	7120	0	
5199	30	1605	0	
5200	30	9564	0	
5201	30	6336	0	
5202	30	5816	0	
5203	30	8649	0	
5204	30	981	0	
5205	30	2352	0	
5206	30	1561	0	
5207	30	172	0	
5208	18	6417	7	17
